"OS","Type","Client","Site","Device","Description","Install Date","Agent Version","DSC Run Time","24x7 Frequency","Reboot","Maintenance Mode","Automated Tasks","Bandwidth Monitoring Check / Performance Monitoring Check","Disk Space Check / File Size Check / File System Space Check","Linux Daemon Check / OSX Daemon Check / Process Check / Windows Service Check","PING Check","Script Check","SNMP Check","TCP Service Check","Web Page Check","Antivirus Update Check / Managed Antivirus Check / Managed Antivirus Check (Bitdefender) / Managed Antivirus Update Check (Bitdefender)","Event Log Check / Log File Check / Critical Events Check","Backup Check","Drive Space Change Check / File System Space Change Check","Exchange Store Size Check / MTA Queue Check","Failed Login Check","Managed Online Backup Selected Size Check","MySQL Check","OSX Update Check / Package Manager Check / Patch Status Check / WSUS Check","Physical Disk Health Check / Physical Memory Health Check","Web Protection Bandwidth Check","NetPath Check","Disk Encryption Manager Service Check (Bitdefender)","Patch Management","TeamViewer","Take Control (TeamViewer)","Take Control (N-able)","Remote Background","Backup","Managed Antivirus (Vipre)","Managed Antivirus (Bitdefender)","Web Protection","NetPath","System Tray Application","Disk Encryption Manager","PSA","Site Concentrator"
"windows","workstation","Agape Church","WF","AGAPEWKS01","Linda","22 Feb 2022","v10.13.1","06:00 AM","120","None","","","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","false","true","false","false","false","Not Installed","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Agape Church","WF","AGAPEWKS02","wfadmin","08 Feb 2022","v10.13.1","06:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","Not Installed","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BARNARD-VEEAM","wfadmin","02 Aug 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WKS03N","Administrator","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WKS04N","Pam","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WKS05","trip","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS011","Terri","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS1","Deanna","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS2","sarah","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS2N","tanya","12 Jul 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS3","Bill","12 Jul 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS4","Sharon","12 Jul 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS5","Susan","12 Jul 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS6","Carlene","12 Jul 2022","v10.13.1","06:00 AM","30","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS7","johnk","13 Jul 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","BIG-WS8","jessica","26 Sep 2022","v10.13.1","06:00 AM","30","None","","Automated","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Barnard Insurance Agency; LLP","Barnard Insurance Agency","DC01","Administrator","18 Mar 2022","v10.13.1","06:00 AM","15","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Barnard Insurance Agency","LAPTOP-BARNARD","Barnardins","28 Sep 2022","v10.13.0","06:00 AM","30","None","","Automated","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","BOOK-IN064I8CDB","Sharon","26 Sep 2022","v10.13.0","06:00 AM","30","None","","","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","DESKTOP-813F8QO","Tanya Wyatt","24 Sep 2020","v10.13.1","06:00 AM","30","None","","","false","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","DESKTOP-B21U15F","Pam Lankford","30 Sep 2020","v10.13.1","06:00 AM","60","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Pending","Pending","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","DESKTOP-CP2HPBV","Sarah Sleeper","28 Sep 2020","v10.13.1","06:00 AM","60","None","","","true","true","true","false","true","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","DESKTOP-JRVVT7Q","Carlene","27 Oct 2020","v10.13.1","06:00 AM","60","None","","","true","true","true","false","true","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Pending","Pending","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","DESKTOP-LU8H495","Terri Jones","24 Sep 2020","v10.13.1","06:00 AM","30","None","","","false","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Barnard Insurance Agency; LLP","Home PCs & Surface Tablets","DESKTOP-RB6NQ6D","Bill Barnard Work","05 Nov 2020","v10.13.1","06:00 AM","30","None","","","false","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS01","Misty","15 Mar 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS02","WFAdmin","15 Mar 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS03","WFAdmin","15 Mar 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS04","WFAdmin","15 Mar 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS05","WFAdmin","16 Mar 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS06","lkirk","22 Mar 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","BESTCARE-WKS07","BCHS","22 Mar 2022","v10.13.0","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Pending","Pending","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","DESKTOP-IA4P4Q7","WFAdmin","15 Feb 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","DESKTOP-OQGAASC","WFAdmin","11 Feb 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","LAPTOP-24U09K5K","wfadmin","05 May 2022","v10.13.1","06:00 AM","60","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","LAPTOP-33FS4QU6","wfadmin","05 May 2022","v10.13.1","06:00 AM","60","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","LAPTOP-CLAD0C10","wfadmin","05 May 2022","v10.13.1","06:00 AM","60","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","LAPTOP-KOSKUA50","wfadmin","05 May 2022","v10.13.1","06:00 AM","60","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bestcare Health Services; Inc","WF","LAPTOP-TOBHMK8T","wfadmin","05 May 2022","v10.13.1","06:00 AM","60","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Bowles Construction","WF","APPSRV","Timberline Server","30 Mar 2016","v10.13.1","06:00 AM","15","None","","","true","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","BCACCWKS1","WFAdmin","27 Aug 2021","v10.13.1","10:00 AM","30","None","","","true","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","BCW-FRONT","WFAdmin","08 Sep 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","BOWLES-LINDSEY","WFAdmin","08 Sep 2021","v10.13.1","10:00 AM","30","None","","Automated","true","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Bowles Construction","WF","DC1","DC","30 Mar 2016","v10.13.1","06:00 AM","15","None","","","true","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","DESKTOP-115G9PC","WFAdmin","24 Aug 2021","v10.13.1","10:00 AM","30","None","","","true","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","DESKTOP-5BMHFJC","WFAdmin","27 Aug 2021","v10.13.1","10:00 AM","30","None","","","true","true","true","false","false","false","false","false","true","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","SAFETY-PC","WFAdmin","28 Jan 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Bowles Construction","WF","VMBACKUP","wfadmin","20 Jul 2021","v10.13.1","10:00 AM","30","None","","","false","true","true","false","false","false","false","false","false","true","false","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Pending","Pending","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","APBACKUP","apbackup","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Breegle Abbey Carpet & Floor","WF","APPS1","wfadmin","18 Aug 2021","v10.13.1","06:00 AM","15","None","","Automated","true","true","true","false","false","false","false","false","true","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","BOBBY72321","bobby","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","CARPETSALES2","ftg2","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Breegle Abbey Carpet & Floor","WF","DC1","wfadmin","12 Aug 2021","v10.13.1","06:00 AM","15","None","","Automated","true","true","true","false","false","false","false","false","false","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","DRAFTING2BBP","drafting2","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","FLOORSTOGO","ftgmain","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","KASHMOOMACHINEC","calendar1","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","server","Breegle Abbey Carpet & Floor","WF","RDS1","wfadmin","18 Aug 2021","v10.13.1","06:00 AM","15","None","","Automated","true","true","true","false","false","false","false","false","false","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","server","Breegle Abbey Carpet & Floor","WF","SQL1","wfadmin","18 Aug 2021","v10.13.1","06:00 AM","15","None","","Automated","true","true","true","false","false","false","false","false","false","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","server","Breegle Abbey Carpet & Floor","WF","SQL2","wfadmin","18 Aug 2021","v10.13.1","06:00 AM","15","None","","Automated","true","true","true","false","false","false","false","false","true","true","true","true","false","true","false","false","true","true","false","false","false","Active","Not Compatible","Not Installed","Active","Active","Active (Cove Data Protection)","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT012021","darrell","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT022021","cash","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT032021A2","accounting2","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT042022RS","wfadmin","23 May 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT052021","tami","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT062021SR","ericm","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT072021TN","tom","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","UNIT082022LM","wfadmin","23 May 2022","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","VMMGMT-PC","draftingtable","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Breegle Abbey Carpet & Floor","WF","WAREHOUSE0417","warehouse","19 Oct 2021","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Canton Ford","Canton","ALLSTARSALES-MG","AllStar User","18 Jan 2023","v10.13.1","06:00 AM","120","None","","","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Canton Ford","Canton","CANTONFORDWKS01","WFAdmin","07 Jun 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Canton Ford","Canton","CANTONFORDWKS02","WFAdmin","07 Jun 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
"windows","workstation","Canton Ford","Canton","CANTONFORDWKS03","WFAdmin","07 Jun 2022","v10.13.1","06:00 AM","30","None","","Automated","true","true","true","false","true","false","false","false","false","true","false","false","false","true","false","false","true","true","false","false","false","Active","Not Installed","Not Installed","Active","Active","Not Installed","Not Installed","Not Installed","Not Installed","Not Installed","Active","Not Installed","false",""
